address,area_sqft,baths,beds,broker_name,broker_phone,detail_url,id,img_src,latitude,longtitude,price,status_text,status_type
--,3409,4.0,7,,,https://www.zillow.com/homedetails/3799-SW-97th-Ave-Miami-FL-33165/44192725_zpid/,44192725,https://photos.zillowstatic.com/fp/3a7792797392c9517e0b2b03b224a49a-p_e.jpg,,,"$788,900",House for sale,FOR_SALE
--,1210,2.0,4,,,https://www.zillow.com/homedetails/1560-NW-71st-St-Miami-FL-33147/43808811_zpid/,43808811,https://photos.zillowstatic.com/fp/bc15a5d5e6df30d4ce1fe455eab61d59-p_e.jpg,,,"$353,000",House for sale,FOR_SALE
"200 Biscayne Boulevard Way, Miami, FL",,,,,,https://www.zillow.com/b/200-biscayne-boulevard-way-miami-fl-5Xj28w/,,https://photos.zillowstatic.com/fp/5870ffc85ef2d03bea27126eafde5321-p_e.jpg,,,"From $635,000",For Rent,FOR_SALE
--,4147,5.0,5,,,https://www.zillow.com/homedetails/1211-NE-81st-Ter-Miami-FL-33138/43828442_zpid/,43828442,https://photos.zillowstatic.com/fp/9ed89658be1fe02ea92e4878f71fc953-p_e.jpg,,,"$3,440,000",House for sale,FOR_SALE
--,1976,,,,,https://www.zillow.com/homedetails/6326-NW-4th-Ave-Miami-FL-33150/2139858631_zpid/,2139858631,https://photos.zillowstatic.com/fp/3a839cb28897f1309c2b5f4e0d522cbe-p_e.jpg,,,"$450,000",Multi-family home for sale,FOR_SALE
--,1239,1.0,2,,,https://www.zillow.com/homedetails/6700-SW-29th-St-Miami-FL-33155/44189662_zpid/,44189662,https://photos.zillowstatic.com/fp/5ceff229998c1c8bd6ea7f7bb77f9aaa-p_e.jpg,,,"$490,000",House for sale,FOR_SALE
--,1844,3.0,3,,,https://www.zillow.com/homedetails/3675-SW-4th-St-Miami-FL-33135/43841028_zpid/,43841028,https://photos.zillowstatic.com/fp/a2793a28bf07c19e7f6e51e96e27b132-p_e.jpg,,,"$600,000",House for sale,FOR_SALE
--,1486,2.0,4,,,https://www.zillow.com/homedetails/670-Flagami-Blvd-Miami-FL-33144/43836834_zpid/,43836834,https://photos.zillowstatic.com/fp/e7fa6198df1fbc9f981ec454ca1c11e0-p_e.jpg,,,"$599,999",House for sale,FOR_SALE
--,1141,2.0,2,,,https://www.zillow.com/homedetails/3102-Bird-Ave-3102-Miami-FL-33133/155801020_zpid/,155801020,https://photos.zillowstatic.com/fp/b48bb6722fa66dab0e68e808373117e7-p_e.jpg,,,"$650,000",Townhouse for sale,FOR_SALE
"3290 Shipping Ave, Miami, FL",,,,,,https://www.zillow.com/b/3290-shipping-ave-miami-fl-9CyWcH/,,https://photos.zillowstatic.com/fp/469e6289e598e27830d250b41aea5108-p_e.jpg,,,"From $2,195,000",For Rent,FOR_SALE
--,1984,3.0,3,,,https://www.zillow.com/homedetails/1520-NE-13th-Pl-Miami-Beach-FL-33139/43833760_zpid/,43833760,https://photos.zillowstatic.com/fp/bd30b38ab5f49aae579c0bd885f29b57-p_e.jpg,,,"$2,500,000",House for sale,FOR_SALE
--,,,,,,https://www.zillow.com/homedetails/1700-NW-N-River-Dr-Miami-FL-33125/2106407543_zpid/,2106407543,https://photos.zillowstatic.com/fp/42e7d57845c7c45f4e8de609c5bf414a-p_e.jpg,,,"$1,000",Lot / Land for sale,FOR_SALE
"244 Biscayne Blvd, Miami, FL",,,,,,https://www.zillow.com/b/244-biscayne-blvd-miami-fl-5Xj48F/,,https://photos.zillowstatic.com/fp/46e46d5467a168d8874ad8ecc2c75306-p_e.jpg,,,"From $419,000",For Rent,FOR_SALE
--,1823,3.0,3,,,https://www.zillow.com/homedetails/3125-Indiana-St-3125-Miami-FL-33133/82057298_zpid/,82057298,https://photos.zillowstatic.com/fp/0433d23dcac0e0e84ac1acbbcce04c2f-p_e.jpg,,,"$1,395,000",Townhouse for sale,FOR_SALE
--,2264,,,,,https://www.zillow.com/homedetails/3455-NW-3rd-St-Miami-FL-33125/43841396_zpid/,43841396,https://photos.zillowstatic.com/fp/2476f81f7d661a9b8ad7c67107fe84b6-p_e.jpg,,,"$550,000",Multi-family home for sale,FOR_SALE
"520 Brickell Key Dr, Miami, FL",,,,,,https://www.zillow.com/b/520-brickell-key-dr-miami-fl-5Xjxxn/,,https://photos.zillowstatic.com/fp/cbfce81cc646d6d1704b385247299685-p_e.jpg,,,"From $525,000",For Rent,FOR_SALE
--,1055,1.0,2,,,https://www.zillow.com/homedetails/6261-Tamiami-Canal-Rd-Miami-FL-33126/43835978_zpid/,43835978,https://photos.zillowstatic.com/fp/70d9ec9cf568a9d520d1c54ad5403114-p_e.jpg,,,"$459,000",House for sale,FOR_SALE
--,1144,2.0,4,,,https://www.zillow.com/homedetails/11521-SW-138th-St-Miami-FL-33176/44288774_zpid/,44288774,https://photos.zillowstatic.com/fp/57d7452dae6f9faf717da58574649cc4-p_e.jpg,,,"$399,900",House for sale,FOR_SALE
--,2030,3.0,4,,,https://www.zillow.com/homedetails/2510-NW-North-River-Dr-Miami-FL-33125/43824078_zpid/,43824078,https://photos.zillowstatic.com/fp/7c307bb891a546f6a059f9a9271f3114-p_e.jpg,,,"$2,489,000",House for sale,FOR_SALE
"851 NE 1st Ave, Miami, FL",,,,,,https://www.zillow.com/b/851-ne-1st-ave-miami-fl-9gfG7P/,,https://photos.zillowstatic.com/fp/a354619eadc45cecfa107f36f9420c0f-p_e.jpg,,,"From $399,000",For Rent,FOR_SALE
--,1999,4.0,4,,,https://www.zillow.com/homedetails/1898-SW-4th-Ave-Miami-FL-33129/43864622_zpid/,43864622,https://photos.zillowstatic.com/fp/efdf51d9e9f9488990a4192e8ca64124-p_e.jpg,,,"$1,275,000",House for sale,FOR_SALE
--,1424,4.0,4,,,https://www.zillow.com/homedetails/4791-SW-5th-St-Miami-FL-33134/43846450_zpid/,43846450,https://photos.zillowstatic.com/fp/eb24dc8dc69f781d6106e82c4afbc828-p_e.jpg,,,"$540,000",House for sale,FOR_SALE
--,2145,3.0,5,,,https://www.zillow.com/homedetails/4180-Loquat-Ave-Miami-FL-33133/43860406_zpid/,43860406,https://photos.zillowstatic.com/fp/cf0a446ebd01a635a52b1c4aa1b7fd7b-p_e.jpg,,,"$1,549,000",House for sale,FOR_SALE
--,2114,3.0,4,,,https://www.zillow.com/homedetails/5976-SW-88th-Pl-Miami-FL-33173/44211258_zpid/,44211258,https://photos.zillowstatic.com/fp/201dbd75465a8a8bb777027f65b420fe-p_e.jpg,,,"$925,000",House for sale,FOR_SALE
"485 Brickell Ave, Miami, FL",,,,,,https://www.zillow.com/b/485-brickell-ave-miami-fl-5Xj47s/,,https://photos.zillowstatic.com/fp/8bec3f662ed5d2cd52390540967db49f-p_e.jpg,,,"From $675,000",For Rent,FOR_SALE
--,2399,3.0,4,,,https://www.zillow.com/homedetails/891-NW-35th-Ave-Miami-FL-33125/43821025_zpid/,43821025,https://photos.zillowstatic.com/fp/ffbfdfecb687cf203993a17c79b72c51-p_e.jpg,,,"$540,000",House for sale,FOR_SALE
"701 Brickell Key Blvd, Miami, FL",,,,,,https://www.zillow.com/b/courvoisier-courts-miami-fl-5Xj48G/,,https://photos.zillowstatic.com/fp/3f6dd5b8054d6aee94af60e6620db448-p_e.jpg,,,"From $485,000",For Rent,FOR_SALE
--,5210,4.0,5,,,https://www.zillow.com/homedetails/9725-SW-62nd-St-Miami-FL-33173/44211801_zpid/,44211801,https://photos.zillowstatic.com/fp/a21b326f22d7fedf59853eac2297d3fd-p_e.jpg,,,"$2,500,000",House for sale,FOR_SALE
"8101 Biscayne Blvd, Miami, FL",,,,,,https://www.zillow.com/b/8101-biscayne-blvd-miami-fl-5XjYmj/,,https://photos.zillowstatic.com/fp/8779d41d18e5265e295a02dc95489eb6-p_e.jpg,,,"From $425,000",For Rent,FOR_SALE
--,1770,2.0,3,,,https://www.zillow.com/homedetails/9221-SW-85th-St-Miami-FL-33173/44220099_zpid/,44220099,https://photos.zillowstatic.com/fp/235e5e2d57d94e306ccbeeaa7f4f9958-p_e.jpg,,,"$975,000",House for sale,FOR_SALE
--,445,1.0,0,,,https://www.zillow.com/homedetails/2801-Florida-Ave-APT-234-Miami-FL-33133/43862618_zpid/,43862618,https://photos.zillowstatic.com/fp/fc22cd3741bdd93ad5898bc8197d4dc0-p_e.jpg,,,"$250,000",Condo for sale,FOR_SALE
--,7623,7.0,6,,,https://www.zillow.com/homedetails/3769-Stewart-Ave-Miami-FL-33133/43864493_zpid/,43864493,https://photos.zillowstatic.com/fp/c21b09c453cd4fc8d10f4dea1fc1194b-p_e.jpg,,,"$12,900,000",House for sale,FOR_SALE
"488 NE 18th St, Miami, FL",,,,,,https://www.zillow.com/b/488-ne-18th-st-miami-fl-BKCPjy/,,https://photos.zillowstatic.com/fp/891368184dbfd6aeee3b43185c0a89f1-p_e.jpg,,,"From $455,000",For Rent,FOR_SALE
--,3624,5.0,4,,,https://www.zillow.com/homedetails/3560-Crystal-View-Ct-Miami-FL-33133/43856226_zpid/,43856226,https://photos.zillowstatic.com/fp/00e9441d784701721b8df146c5823ed0-p_e.jpg,,,"$6,500,000",New construction,FOR_SALE
--,1936,3.0,4,,,https://www.zillow.com/homedetails/2221-SW-13th-St-Miami-FL-33145/43850632_zpid/,43850632,https://photos.zillowstatic.com/fp/23c91390cc183afa9043f68f98d19c5d-p_e.jpg,,,"$669,900",House for sale,FOR_SALE
--,1900,3.0,4,,,https://www.zillow.com/homedetails/2427-SW-12th-St-Miami-FL-33135/43851896_zpid/,43851896,https://photos.zillowstatic.com/fp/ec068158aacdb6a509f9cb8d7bc03acd-p_e.jpg,,,"$1,200,000",House for sale,FOR_SALE
--,1590,2.0,4,,,https://www.zillow.com/homedetails/5190-NW-2nd-Ter-Miami-FL-33126/43845589_zpid/,43845589,https://photos.zillowstatic.com/fp/7bd4319eb3489dc7c6b58b80edddd31c-p_e.jpg,,,"$780,000",House for sale,FOR_SALE
--,5112,5.0,4,,,https://www.zillow.com/homedetails/1881-S-Bayshore-Dr-Miami-FL-33133/43856025_zpid/,43856025,https://photos.zillowstatic.com/fp/8b36678079125c7d3c337cb82a8798be-p_e.jpg,,,"$4,250,000",House for sale,FOR_SALE
--,3106,4.0,4,,,https://www.zillow.com/homedetails/7682-SW-54th-Ave-Miami-FL-33143/70787567_zpid/,70787567,https://photos.zillowstatic.com/fp/3ebd99f90e110dd27fd2728d52035b78-p_e.jpg,,,"$1,850,000",Townhouse for sale,FOR_SALE
--,2000,3.0,4,,,https://www.zillow.com/homedetails/5598-SW-7th-St-Miami-FL-33134/43844935_zpid/,43844935,https://photos.zillowstatic.com/fp/f0bd64ab5caa48d9da0cdd41cd572e68-p_e.jpg,,,"$599,000",House for sale,FOR_SALE
--,0,2.0,3,,,https://www.zillow.com/homedetails/100-SW-56th-Ave-Miami-FL-33134/43846700_zpid/,43846700,https://photos.zillowstatic.com/fp/62442a0a838e00786c6b0f347451a8a4-p_e.jpg,,,"$759,000",New construction,FOR_SALE
--,1546,,,,,https://www.zillow.com/homedetails/6312-NW-Miami-Pl-Miami-FL-33150/43807257_zpid/,43807257,https://photos.zillowstatic.com/fp/d64e910f43209606745827beccb669dc-p_e.jpg,,,"$299,000",Multi-family home for sale,FOR_SALE
--,986,2.0,2,,,https://www.zillow.com/homedetails/11249-SW-88th-St-APT-G101-Miami-FL-33176/2089999420_zpid/,2089999420,https://photos.zillowstatic.com/fp/2fed175e88a05e135156e35c5bf93b41-p_e.jpg,,,"$269,900",Condo for sale,FOR_SALE
--,,,,,,https://www.zillow.com/homedetails/0-SW-150th-St-Miami-FL-33196/2067105932_zpid/,2067105932,https://photos.zillowstatic.com/fp/94dc05555194177cd10da8cafba7319a-p_e.jpg,,,"$250,000",Lot / Land for sale,FOR_SALE
--,647,2.0,3,,,https://www.zillow.com/homedetails/1335-NW-59th-St-Miami-FL-33142/43810088_zpid/,43810088,https://photos.zillowstatic.com/fp/4626d09341d2c5f9cd089157669fb96c-p_e.jpg,,,"$300,000",House for sale,FOR_SALE
--,1732,3.0,3,,,https://www.zillow.com/homedetails/9245-SW-45th-St-Miami-FL-33165/44204317_zpid/,44204317,https://photos.zillowstatic.com/fp/34b8af71f8365d7cab0ca381bf9986b6-p_e.jpg,,,"$550,000",House for sale,FOR_SALE
"300 Biscayne Boulevard Way, Miami, FL",,,,,,https://www.zillow.com/community/aston-martin/29595243_plid/,,https://photos.zillowstatic.com/fp/8e6fe504b532fed6818de90f47308e37-p_e.jpg,,,"From $1,813,900",For Rent,FOR_SALE
"1111 SW 1st Ave, Miami, FL",,,,,,https://www.zillow.com/b/1111-sw-1st-ave-miami-fl-5Xnz9Z/,,https://photos.zillowstatic.com/fp/561bf7686f67f3ee16316ebb8dac413f-p_e.jpg,,,"From $379,900",For Rent,FOR_SALE
--,,7.0,6,,,https://www.zillow.com/homedetails/3323-Poinciana-Ave-Miami-FL-33133/43863783_zpid/,43863783,https://photos.zillowstatic.com/fp/ad29b34086da8dcb590a1cfca640108f-p_e.jpg,,,"$19,900,000",House for sale,FOR_SALE
--,772,1.0,2,,,https://www.zillow.com/homedetails/424-SW-7th-St-APT-201-Miami-FL-33130/43866111_zpid/,43866111,https://photos.zillowstatic.com/fp/601675d2de65df855414cc2fdb83365e-p_e.jpg,,,"$275,000",Condo for sale,FOR_SALE
--,5427,7.0,5,,,https://www.zillow.com/homedetails/769-NE-77th-Ter-Miami-FL-33138/43827756_zpid/,43827756,https://photos.zillowstatic.com/fp/e9f19cf33397142680add60d25a22ef6-p_e.jpg,,,"$9,500,000",House for sale,FOR_SALE
--,2118,2.0,3,,,https://www.zillow.com/homedetails/3060-NW-27th-St-Miami-FL-33142/44162608_zpid/,44162608,https://photos.zillowstatic.com/fp/dc9a90f4aa7f48a26de38ac021d8978e-p_e.jpg,,,"$495,000",House for sale,FOR_SALE
--,1492,2.0,3,,,https://www.zillow.com/homedetails/6765-SW-38th-St-Miami-FL-33155/44189419_zpid/,44189419,https://photos.zillowstatic.com/fp/054de63c4a82bebe6f34f75f5c172dc7-p_e.jpg,,,"$640,000",House for sale,FOR_SALE
--,2259,2.0,3,,,https://www.zillow.com/homedetails/3139-SW-25th-St-Miami-FL-33133/43857891_zpid/,43857891,https://photos.zillowstatic.com/fp/51264ccf0f5eaef33b3082a54176b796-p_e.jpg,,,"$650,000",House for sale,FOR_SALE
--,3137,3.0,4,,,https://www.zillow.com/homedetails/6620-SW-93rd-Ave-Miami-FL-33173/71742318_zpid/,71742318,https://photos.zillowstatic.com/fp/5b5b43166e780fba392d3a7c250c64d9-p_e.jpg,,,"$1,400,000",House for sale,FOR_SALE
"5091 NW 7th St, Miami, FL",,,,,,https://www.zillow.com/b/5091-nw-7th-st-miami-fl-5Xjhhw/,,https://photos.zillowstatic.com/fp/b5cca09ae6dadefec49b60f890db62e5-p_e.jpg,,,"From $269,900",For Rent,FOR_SALE
--,4512,4.0,4,,,https://www.zillow.com/homedetails/3657-Poinciana-Ave-Miami-FL-33133/43861403_zpid/,43861403,https://photos.zillowstatic.com/fp/5645348e60df34e29d287c28ed712d89-p_e.jpg,,,"$3,985,000",House for sale,FOR_SALE
--,1619,2.0,3,,,https://www.zillow.com/homedetails/1095-NE-84th-St-Miami-FL-33138/43828311_zpid/,43828311,https://photos.zillowstatic.com/fp/4e362146d1aa50c1b88c3d48bc7473eb-p_e.jpg,,,"$1,250,000",House for sale,FOR_SALE
--,1538,3.0,4,,,https://www.zillow.com/homedetails/1164-NE-86th-St-Miami-FL-33138/43828348_zpid/,43828348,https://photos.zillowstatic.com/fp/cf4316d4c455677c455cf55a48547e6f-p_e.jpg,,,"$1,700,000",House for sale,FOR_SALE
--,,,,,,https://www.zillow.com/homedetails/1255-NW-33rd-Ave-Miami-FL-33125/43822979_zpid/,43822979,https://photos.zillowstatic.com/fp/1ff2bd8097d0f97c1cbaca53fa1fcf90-p_e.jpg,,,"$144,900",Foreclosure,FOR_SALE
--,2180,3.0,5,,,https://www.zillow.com/homedetails/9235-SW-41st-Ter-Miami-FL-33165/44203606_zpid/,44203606,https://photos.zillowstatic.com/fp/e4817b03ce1afe7de7c84c8465739e4b-p_e.jpg,,,"$750,000",House for sale,FOR_SALE
"1331 Brickell Bay Dr, Miami, FL",,,,,,https://www.zillow.com/b/1331-brickell-bay-dr-miami-fl-5Xj48P/,,https://photos.zillowstatic.com/fp/31a3610c1338318f18d56acd436becd6-p_e.jpg,,,"From $1,200,000",For Rent,FOR_SALE
--,0,3.0,3,,,https://www.zillow.com/homedetails/3174-SW-23rd-Ter-Miami-FL-33145/337191155_zpid/,337191155,https://photos.zillowstatic.com/fp/f32f6345e21a698454b87ae42f6d7b69-p_e.jpg,,,"$1,095,000",New construction,FOR_SALE
"68 SE 6th St, Miami, FL",,,,,,https://www.zillow.com/b/68-se-6th-st-miami-fl-5hBwM9/,,https://photos.zillowstatic.com/fp/e662fe65c4ba750d21775c05c856b175-p_e.jpg,,,"From $629,000",For Rent,FOR_SALE
--,1623,4.0,4,,,https://www.zillow.com/homedetails/8287-E-Dixie-Hwy-Miami-FL-33138/43827003_zpid/,43827003,https://photos.zillowstatic.com/fp/79ebd0ee4b50dc805dfdc2012df9e496-p_e.jpg,,,"$2,500,000",House for sale,FOR_SALE
"88 SW 7th St, Miami, FL",,,,,,https://www.zillow.com/b/88-sw-7th-st-miami-fl-5hJQsp/,,https://photos.zillowstatic.com/fp/f5db5d2896dce1e50764402faf87fc78-p_e.jpg,,,"From $750,000",For Rent,FOR_SALE
--,2812,2.0,3,,,https://www.zillow.com/homedetails/8311-SW-32nd-St-Miami-FL-33155/44191155_zpid/,44191155,https://photos.zillowstatic.com/fp/2d3e7d2a981dac95ee268922c01f044c-p_e.jpg,,,"$799,990",House for sale,FOR_SALE
--,2795,3.0,4,,,https://www.zillow.com/homedetails/15263-SW-141st-St-Miami-FL-33196/44328635_zpid/,44328635,https://photos.zillowstatic.com/fp/fba1d4a50346bac8297faea5dfd23ae3-p_e.jpg,,,"$950,000",House for sale,FOR_SALE
--,3021,4.0,5,,,https://www.zillow.com/homedetails/13120-SW-105th-Ave-Miami-FL-33176/44286351_zpid/,44286351,https://photos.zillowstatic.com/fp/92e9296d7428056585f9b514459b62f1-p_e.jpg,,,"$1,295,000",House for sale,FOR_SALE
--,2042,2.0,4,,,https://www.zillow.com/homedetails/9240-SW-80th-Ter-Miami-FL-33173/44220437_zpid/,44220437,https://photos.zillowstatic.com/fp/07a04b3e8312ca8cfa344205f52761f6-p_e.jpg,,,"$899,000",House for sale,FOR_SALE
--,1040,2.0,3,,,https://www.zillow.com/homedetails/1560-NW-70th-St-Miami-FL-33147/43808833_zpid/,43808833,https://photos.zillowstatic.com/fp/0b4d125046a5c165c587287aacae9bb8-p_e.jpg,,,"$355,000",House for sale,FOR_SALE
--,1100,2.0,3,,,https://www.zillow.com/homedetails/56-NW-70th-St-Miami-FL-33150/43808251_zpid/,43808251,https://photos.zillowstatic.com/fp/436a944d5f9acb076913968e4df1f78c-p_e.jpg,,,"$499,000",House for sale,FOR_SALE
--,1480,2.0,3,,,https://www.zillow.com/homedetails/1520-NW-1st-Ave-Miami-FL-33136/70761029_zpid/,70761029,https://photos.zillowstatic.com/fp/569999a9207e4f2419aa0138a23bdf5a-p_e.jpg,,,"$750,000",House for sale,FOR_SALE
"185 SW 7th St, Miami, FL",,,,,,https://www.zillow.com/b/185-sw-7th-st-miami-fl-5XjGJ3/,,https://photos.zillowstatic.com/fp/90ead302128ba350216e09fe00b9f4ad-p_e.jpg,,,"From $388,000",For Rent,FOR_SALE
"1200 Brickell Bay Dr, Miami, FL",,,,,,https://www.zillow.com/b/club-at-brickell-bay-miami-fl-5XhxMS/,,https://photos.zillowstatic.com/fp/e8f7a06802f021483df2afbdb10646e1-p_e.jpg,,,"From $550,000",For Rent,FOR_SALE
--,2005,2.0,2,,,https://www.zillow.com/homedetails/845-NW-9th-Ct-Miami-FL-33136/43825955_zpid/,43825955,https://photos.zillowstatic.com/fp/a84d06bb41b2778fd5b55762e6cf89b3-p_e.jpg,,,"$945,000",House for sale,FOR_SALE
--,1282,2.0,3,,,https://www.zillow.com/homedetails/631-NE-69th-St-Miami-FL-33138/43828711_zpid/,43828711,https://photos.zillowstatic.com/fp/b16e2fc135ab0834693cbd1acedbce65-p_e.jpg,,,"$999,000",House for sale,FOR_SALE
--,723,2.0,1,,,https://www.zillow.com/homedetails/30-SW-11th-Ave-APT-9-Miami-FL-33130/43838063_zpid/,43838063,https://photos.zillowstatic.com/fp/2270cc1a54aeb49cd2427b15faee09f3-p_e.jpg,,,"$195,000",Condo for sale,FOR_SALE
--,596,1.0,1,,,https://www.zillow.com/homedetails/445-SW-11th-St-APT-209-Miami-FL-33130/70775661_zpid/,70775661,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=25.763565063476562,-80.2015151977539&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=T0MvnPRzfL3CxdgwMy9jacHBW6c=",,,"$215,000",Condo for sale,FOR_SALE
"665 NE 25th St, Miami, FL",,,,,,https://www.zillow.com/b/665-ne-25th-st-miami-fl-5XjDyr/,,https://photos.zillowstatic.com/fp/6c3fce831b2c5cd26c21d2a57439991c-p_e.jpg,,,"From $549,000",For Rent,FOR_SALE
--,907,2.0,2,,,https://www.zillow.com/homedetails/7899-NE-Bayshore-Ct-APT-4E-Miami-FL-33138/43828524_zpid/,43828524,https://photos.zillowstatic.com/fp/52b61b9bcb4e6462f21266183e47dd27-p_e.jpg,,,"$349,000",Condo for sale,FOR_SALE
--,4043,5.0,4,,,https://www.zillow.com/homedetails/3150-Shipping-Ave-3150-Miami-FL-33133/308907769_zpid/,308907769,https://photos.zillowstatic.com/fp/d27aa94c35c435245f3f193dc80270d6-p_e.jpg,,,"$4,000,000",Townhouse for sale,FOR_SALE
--,1172,1.0,3,,,https://www.zillow.com/homedetails/3653-William-Ave-Miami-FL-33133/43861192_zpid/,43861192,https://photos.zillowstatic.com/fp/8e2c75b87c0d0784fc38773bfde2350e-p_e.jpg,,,"$799,000",House for sale,FOR_SALE
--,594,1.0,1,,,https://www.zillow.com/homedetails/102-SW-6th-Ave-APT-510-Miami-FL-33130/64909261_zpid/,64909261,https://photos.zillowstatic.com/fp/490913f37d507d7ccc4f30730f2e6d9b-p_e.jpg,,,"$279,000",Foreclosure,FOR_SALE
--,1340,2.0,3,,,https://www.zillow.com/homedetails/6517-SW-116th-Pl-APT-D-Miami-FL-33173/44214300_zpid/,44214300,https://photos.zillowstatic.com/fp/5ee7f277956c5239802bb76f302abc13-p_e.jpg,,,"$405,000",Townhouse for sale,FOR_SALE
--,846,1.0,1,,,https://www.zillow.com/homedetails/325-Biscayne-Blvd-3524-Miami-FL-33131/70777093_zpid/,70777093,https://photos.zillowstatic.com/fp/ae93248486458b112c8065082c57f350-p_e.jpg,,,"$525,000",Condo for sale,FOR_SALE
--,,,,,,https://www.zillow.com/homedetails/1485-NW-54th-St-Miami-FL-33142/2070600888_zpid/,2070600888,https://photos.zillowstatic.com/fp/84cc7412732143c6c33094d02d7d0fb1-p_e.jpg,,,"$99,000",Lot / Land for sale,FOR_SALE
--,1716,,,,,https://www.zillow.com/homedetails/3140-SW-27th-St-Miami-FL-33133/43859270_zpid/,43859270,https://photos.zillowstatic.com/fp/b69785f0cf98a31aaee18714aa82ee6e-p_e.jpg,,,"$625,000",Multi-family home for sale,FOR_SALE
--,4451,5.0,5,,,https://www.zillow.com/homedetails/10100-SW-92nd-Ave-Miami-FL-33176/44276670_zpid/,44276670,https://photos.zillowstatic.com/fp/02b84abfe22b44761a8cc03cb7333fae-p_e.jpg,,,"$4,000,000",House for sale,FOR_SALE
--,2330,3.0,3,,,https://www.zillow.com/homedetails/3330-SW-28th-Ter-3330-Miami-FL-33133/2066431495_zpid/,2066431495,https://photos.zillowstatic.com/fp/3f8ad15c9b5a7d8cfa33fe7f333a50ed-p_e.jpg,,,"$1,099,000",New construction,FOR_SALE
--,2211,3.0,3,,,https://www.zillow.com/homedetails/2927-Day-Ave-1-Miami-FL-33133/71745123_zpid/,71745123,https://photos.zillowstatic.com/fp/2aab23cffd473e3da631e00d1c78a6fc-p_e.jpg,,,"$1,625,000",Townhouse for sale,FOR_SALE
"1717 N Bayshore Dr, Miami, FL",,,,,,https://www.zillow.com/b/grand-miami-fl-5XjJ7C/,,https://photos.zillowstatic.com/fp/98aba4c180d7d42ee92652581e2bdf30-p_e.jpg,,,"From $389,900",For Rent,FOR_SALE
--,2037,3.0,3,,,https://www.zillow.com/homedetails/1933-SW-22nd-Ter-Miami-FL-33145/43855615_zpid/,43855615,https://photos.zillowstatic.com/fp/5b03829baf3a785483a07d19749f11a2-p_e.jpg,,,"$999,000",House for sale,FOR_SALE
--,801,2.0,1,,,https://www.zillow.com/homedetails/8500-SW-109th-Ave-6205-Miami-FL-33173/70787538_zpid/,70787538,https://photos.zillowstatic.com/fp/7be33b6b4ff9cc5cdbe14682ae6c5594-p_e.jpg,,,"$215,000",Condo for sale,FOR_SALE
--,1858,5.0,6,,,https://www.zillow.com/homedetails/2000-NW-2nd-St-Miami-FL-33125/2090582715_zpid/,2090582715,https://photos.zillowstatic.com/fp/2b7f32e25a5ca7abbb99cc5b0ac5d5ba-p_e.jpg,,,"$600,000",Multi-family home for sale,FOR_SALE
--,1643,2.0,3,,,https://www.zillow.com/homedetails/11730-SW-112th-Avenue-Rd-Miami-FL-33176/44280322_zpid/,44280322,https://photos.zillowstatic.com/fp/9241feee2699f2a6d2aa353275b50dc9-p_e.jpg,,,"$750,000",House for sale,FOR_SALE
"690 SW 1st Ct, Miami, FL",,,,,,https://www.zillow.com/b/690-sw-1st-ct-miami-fl-5XnC6Q/,,https://photos.zillowstatic.com/fp/9869d2e1c72e1d9de23c14eefa5cfaed-p_e.jpg,,,"From $320,000",For Rent,FOR_SALE
--,959,1.0,2,,,https://www.zillow.com/homedetails/11-NW-68th-Ter-Miami-FL-33150/43806982_zpid/,43806982,https://photos.zillowstatic.com/fp/50b3dd6b7db98d13d7edd8c8ab9646b6-p_e.jpg,,,"$297,000",House for sale,FOR_SALE
--,1180,2.0,3,,,https://www.zillow.com/homedetails/688-NE-68th-St-Miami-FL-33138/43828780_zpid/,43828780,https://photos.zillowstatic.com/fp/57a460d0df63fb7dede12e9fef949a08-p_e.jpg,,,"$899,999",House for sale,FOR_SALE
--,2397,4.0,4,,,https://www.zillow.com/homedetails/2000-SW-17th-Ter-Miami-FL-33145/43851572_zpid/,43851572,https://photos.zillowstatic.com/fp/860c104a29903121910e3405f7d02603-p_e.jpg,,,"$1,575,000",House for sale,FOR_SALE
--,0,4.0,5,,,https://www.zillow.com/homedetails/7767-SW-99th-St-Miami-FL-33156/306392051_zpid/,306392051,https://photos.zillowstatic.com/fp/011347f33b8da2fb9122372fe16b13f8-p_e.jpg,,,"$1,377,000",New construction,FOR_SALE
"1010 Brickell Ave, Miami, FL",,,,,,https://www.zillow.com/b/1010-brickell-ave-miami-fl-5ZQyqG/,,https://photos.zillowstatic.com/fp/62c2b6205adced6bc5e4f5190a2786ee-p_e.jpg,,,"From $390,000",For Rent,FOR_SALE
"851 NE 1st Ave, Miami, FL",,,,,,https://www.zillow.com/community/paramount-miami-world-center/29662885_plid/,,https://photos.zillowstatic.com/fp/b08bd18b8b1981b4def81f772c5532a8-p_e.jpg,,,"From $629,000",For Rent,FOR_SALE
"900 Biscayne Blvd, Miami, FL",,,,,,https://www.zillow.com/b/900-biscayne-miami-fl-5XjJ7g/,,https://photos.zillowstatic.com/fp/91330949be70ebc59033bbbb95b4a39d-p_e.jpg,,,"From $780,000",For Rent,FOR_SALE
